"","ISO","OfficialName","Year","Source","Numberoftotalbirths22","NumberofallLBs23","NumberofbabieswithGA","Pretermlt37weeks","Preterm32tolt37weeks","Preterm28tolt32weeks","Preterm24tolt28weeks","Preterm22tolt24weeks","Pretermlt22weeks","Pretermlt32weeks","Pretermlt28weeks","Pretermlt25weeks","MissingGA","Reportedpretermrate","denominatorUsed","pretermRCalculated","calculatedPretermRate","FullcitationSource","sourceSubType","logitPreterm","logitPretermSe","modellingRegionName","modellingRegionIndex","facility_birth","coverageOfWPPLBs","Pretermlt28weeksprop","Pretermlt32weeksprop","DQC","methodGAGroup","dataType"
"483","NIC","Nicaragua",2018,"Admin",NA,139126,134591,7623,6667,706,NA,NA,NA,NA,250,NA,4535,NA,"LBwithGA",1,5.66382596161705,NA,"1",-2.81276509319912,0.0117922834775882,"Latin America and the Caribbean",5,89.1370544433594,97.3794358507734,0.0327954873409419,0.125409943591762,"B",2,0
"484","NIC","Nicaragua",2019,"Admin",NA,131411,127093,7149,6202,701,NA,NA,NA,NA,246,NA,4318,NA,"LBwithGA",1,5.62501475297617,NA,"1",-2.82005248040789,0.0121744374610457,"Latin America and the Caribbean",5,89.3479995727539,92.4251482265563,0.0344104070499371,0.132466079171912,"B",2,0
"485","NIC","Nicaragua",2020,"Admin",NA,124236,118939,6935,6007,702,NA,NA,NA,NA,226,NA,5297,NA,"LBwithGA",1,5.83071994888136,NA,"1",-2.78195353117627,0.012374342781236,"Latin America and the Caribbean",5,89.5046005249023,87.9086354759277,0.0325883201153569,0.13381398702235,"B",2,0
"486","NLD","Netherlands",2010,"Admin",177494,176465,175719,13446,11443,1310,NA,NA,NA,NA,693,270,746,NA,"LBwithGA",1,7.65198982466324,"(Perined Netherlands Perinatal Registry (PRN))(PERINED.nl). Accessed online: 21 Jan 21, url: https://www.perined.nl/onderwerpen/publicaties-perined/jaarboek-zorg","1",-2.49059843803938,0.00897407460099721,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.9472885131836,96.1552083957694,0.0515394912985274,0.148966235311617,"A",1,0
"487","NLD","Netherlands",2011,"Admin",176944,175951,175307,12624,10684,1229,NA,NA,NA,NA,711,277,644,NA,"LBwithGA",1,7.2010815312566,"(Perined Netherlands Perinatal Registry (PRN))(PERINED.nl). Accessed online: 21 Jan 21, url: https://www.perined.nl/onderwerpen/publicaties-perined/jaarboek-zorg","1",-2.55620375787685,0.00923910812555926,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.9508285522461,97.9933613286254,0.0563212927756654,0.153675538656527,"A",1,0
"488","NLD","Netherlands",2012,"Admin",174605,173634,172884,12467,10558,1215,NA,NA,NA,NA,694,240,750,NA,"LBwithGA",1,7.21119363272483,"(Perined Netherlands Perinatal Registry (PRN))(PERINED.nl). Accessed online: 21 Jan 21, url: https://www.perined.nl/onderwerpen/publicaties-perined/jaarboek-zorg","1",-2.55469152149097,0.00929760788183651,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.9521865844727,98.7521896398753,0.0556669607764498,0.153124248014759,"A",1,0
"489","NLD","Netherlands",2013,"Admin",168020,167127,166523,12306,10310,1282,NA,NA,NA,NA,714,277,604,NA,"LBwithGA",1,7.38997015427298,"(Perined Netherlands Perinatal Registry (PRN))(PERINED.nl). Accessed online: 21 Jan 21, url: https://www.perined.nl/onderwerpen/publicaties-perined/jaarboek-zorg","1",-2.52827375316744,0.00936725908891385,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.9535827636719,97.2222545403777,0.0580204778156997,0.162197302129043,"A",1,0
"490","NLD","Netherlands",2014,"Admin",172391,171574,171198,12106,10199,1195,NA,NA,NA,NA,712,267,376,NA,"LBwithGA",1,7.07134429140527,"(Perined Netherlands Perinatal Registry (PRN))(PERINED.nl). Accessed online: 21 Jan 21, url: https://www.perined.nl/onderwerpen/publicaties-perined/jaarboek-zorg","1",-2.57578145376904,0.00942811427523079,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.9556655883789,97.6144555007482,0.0588138113332232,0.157525194118619,"A",1,0
"491","NLD","Netherlands",2015,"Admin",167683,166874,166617,11534,9755,1118,NA,NA,NA,NA,661,246,257,NA,"LBwithGA",1,6.9224628939424,NA,"1",-2.59866126227667,0.00965133932456831,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.9595794677734,96.8699569270779,0.0573088260794174,0.154239639327207,"A",1,0
"492","NLD","Netherlands",2016,"Admin",170068,169257,168900,11339,9467,1191,NA,NA,NA,NA,681,253,357,NA,"LBwithGA",1,6.71343990526939,"(Perined Netherlands Perinatal Registry (PRN))(PERINED.nl). Accessed online: 21 Jan 21, url: https://www.perined.nl/onderwerpen/publicaties-perined/jaarboek-zorg","1",-2.63156457388139,0.00972306262254467,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.963737487793,97.4600962756524,0.0600582061910221,0.165093923626422,"A",1,0
"493","NLD","Netherlands",2017,"Admin",166487,165694,165302,11355,9596,1134,NA,NA,NA,NA,625,242,392,NA,"LBwithGA",1,6.86924538118111,"(Perined Netherlands Perinatal Registry (PRN))(PERINED.nl). Accessed online: 21 Jan 21, url: https://www.perined.nl/onderwerpen/publicaties-perined/jaarboek-zorg","1",-2.60695021177674,0.00972433405990103,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.9690475463867,96.8817789004075,0.055041831792162,0.154909731395861,"A",1,0
"494","NLD","Netherlands",2018,"Admin",162435,161623,161145,10854,9153,1076,NA,NA,NA,NA,625,226,478,NA,"LBwithGA",1,6.73554872940519,"(Perined Netherlands Perinatal Registry (PRN))(PERINED.nl). Accessed online: 21 Jan 21, url: https://www.perined.nl/onderwerpen/publicaties-perined/jaarboek-zorg","1",-2.6280397390853,0.00993909911930509,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.9739608764648,95.4947768954434,0.0575824580799705,0.156716417910448,"A",1,0
"495","NLD","Netherlands",2019,"Admin",164225,163435,162958,10765,9036,1093,NA,NA,NA,NA,636,238,477,NA,"LBwithGA",1,6.60599663717031,"(Perined Netherlands Perinatal Registry (PRN))(PERINED.nl). Accessed online: 21 Jan 21, url: https://www.perined.nl/onderwerpen/publicaties-perined/jaarboek-zorg","1",-2.64884932143795,0.0099731760846674,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.9780654907227,96.2361697492154,0.0590803529958198,0.160613098002787,"A",1,0
"496","NLD","Netherlands",2020,"Admin",NA,162462,161992,11530,9275,1151,NA,NA,NA,NA,1104,NA,470,NA,"LBwithGA",1,7.1176354387871,NA,"1",-2.56875822633222,0.00966314986149155,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.9776992797852,93.8771972402316,0.0957502168256722,0.195576756287944,"A",1,0
"497","NOR","Norway",2010,"Admin",61748,61541,61046,3566,NA,NA,NA,NA,NA,NA,216,NA,495,NA,"LBwithGA",1,5.84149657635226,NA,"1",-2.77999254176988,0.0172575665578537,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.1624984741211,101.554481097048,0.0605720695457095,0.0605720695457095,"A",1,0
"498","NOR","Norway",2011,"Admin",60521,60317,59962,3334,NA,NA,NA,NA,NA,NA,194,NA,355,NA,"LBwithGA",1,5.56018811914212,NA,"1",-2.83233077820365,0.0178213108543059,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.1624984741211,101.104629722753,0.0581883623275345,0.0581883623275345,"A",1,0
"499","NOR","Norway",2012,"Admin",60501,60318,60075,3512,NA,NA,NA,NA,NA,NA,232,NA,243,NA,"LBwithGA",1,5.84602580108198,NA,"1",-2.77916938542721,0.0173901536143682,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.1499938964844,101.294775555444,0.0660592255125285,0.0660592255125285,"A",1,0
"500","NOR","Norway",2013,"Admin",59170,58985,58782,3313,NA,NA,NA,NA,NA,NA,234,NA,203,NA,"LBwithGA",1,5.63607907182471,NA,"1",-2.81797018282413,0.0178848908096459,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.1312484741211,100.915312232678,0.0706308481738605,0.0706308481738605,"A",1,0
"501","NOR","Norway",2014,"Admin",59277,59065,58883,3294,NA,NA,NA,NA,NA,NA,253,NA,182,NA,"LBwithGA",1,5.59414432009239,NA,"1",-2.82588270820121,0.0179324131481163,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.125,100.896822685343,0.0768063145112325,0.0768063145112325,"A",1,0
"502","NOR","Norway",2015,"Admin",59104,58927,58743,3324,NA,NA,NA,NA,NA,NA,234,NA,184,NA,"LBwithGA",1,5.65854655022726,NA,"1",-2.81375361825141,0.0178573993521961,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.125,100.588918097709,0.0703971119133574,0.0703971119133574,"A",1,0
"503","NOR","Norway",2016,"Admin",59292,59119,58946,3370,NA,NA,NA,NA,NA,NA,210,NA,173,NA,"LBwithGA",1,5.71709700403759,NA,"1",-2.80283870902631,0.0177406111360699,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.1437454223633,100.971818958155,0.0623145400593472,0.0623145400593472,"A",1,0
"504","NOR","Norway",2017,"Admin",56698,56553,56432,3097,NA,NA,NA,NA,NA,NA,205,NA,121,NA,"LBwithGA",1,5.48802098100369,NA,"1",-2.84615887508638,0.0184835747748455,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.1836624145508,100.230402495436,0.0661930900871811,0.0661930900871811,"A",1,0
"505","NOR","Norway",2018,"Admin",55233,55072,55056,3029,NA,NA,NA,NA,NA,NA,200,NA,16,NA,"LBwithGA",1,5.50167102586457,NA,"1",-2.84353028255191,0.0186912479585728,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.2282943725586,100.163689934888,0.0660283922086497,0.0660283922086497,"A",1,0
"506","NOR","Norway",2019,"Admin",54547,54407,54385,3028,NA,NA,NA,NA,NA,NA,196,NA,22,NA,"LBwithGA",1,5.56771168520732,NA,"1",-2.83089891088555,0.0187008698485884,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.2711181640625,100.042291850544,0.0647291941875826,0.0647291941875826,"A",1,0
"507","NOR","Norway",2020,"Admin",NA,52897,52885,2926,NA,NA,NA,NA,NA,NA,175,NA,12,NA,"LBwithGA",1,5.53275976174719,NA,"1",-2.83756636644631,0.0190205129562079,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.3062210083008,98.7105322087034,0.0598086124401914,0.0598086124401914,"A",1,0
"508","NPL","Nepal",2011,"Study",NA,10999,NA,606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,-2.84200783424987,0.0417897557466672,"Southern Asia",1,37.2458343505859,1.79172992591338,NA,NA,"E",1,2
"509","NPL","Nepal",2012,"Study",NA,1813,1813,247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clinical Infectious Diseases",NA,-1.848917883068,0.0685132820708528,"Southern Asia",1,42.3658332824707,0.294985250737463,NA,NA,"E",2,0
"510","NPL","Nepal",2016,"Study",1621,1556,1556,199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Journal of Nutrition",NA,-1.91875915998936,0.0758808131810271,"Southern Asia",1,60.5541687011719,0.256160782047673,NA,NA,"E",2,0
"511","NPL","Nepal",2016,"Study",1496,1496,1496,241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"J Glob Health",NA,-1.65080634148274,0.0703461420703384,"Southern Asia",1,60.5541687011719,0.246283116930153,NA,NA,"E",2,0
"512","NZL","New Zealand",2010,"Admin",65168,64699,64675,4884,4054,516,NA,NA,NA,NA,314,NA,24,NA,"LBwithGA",1,7.55160417471975,"1","2",-2.50489059170937,0.0148820405155397,"Northern America, Australia and New Zealand, Central Asia and Europe",3,96.71875,102.121379528056,0.0642915642915643,0.16994266994267,"A",2,0
"513","NZL","New Zealand",2011,"Admin",62625,62174,62156,4638,3882,482,NA,NA,NA,NA,274,NA,18,NA,"LBwithGA",1,7.46187013321321,"1","2",-2.51781470346034,0.0152642077625246,"Northern America, Australia and New Zealand, Central Asia and Europe",3,96.71875,101.473780418142,0.0590771884432945,0.163001293661061,"A",2,0
"514","NZL","New Zealand",2012,"Admin",62483,62035,62016,4710,3935,491,NA,NA,NA,NA,284,NA,19,NA,"LBwithGA",1,7.59481424148607,"1","2",-2.49871742225233,0.0151579815539514,"Northern America, Australia and New Zealand, Central Asia and Europe",3,96.6937484741211,101.731743715049,0.0602972399150743,0.164543524416136,"A",2,0
"515","NZL","New Zealand",2013,"Admin",60094,59701,59680,4467,3720,448,NA,NA,NA,NA,299,NA,21,NA,"LBwithGA",1,7.48491957104558,"1","2",-2.51448139043197,0.0155555638712431,"Northern America, Australia and New Zealand, Central Asia and Europe",3,96.6281280517578,102.297806716929,0.066935303335572,0.167226326393553,"A",2,0
"516","NZL","New Zealand",2014,"Admin",59957,59510,59498,4356,3617,421,NA,NA,NA,NA,318,NA,12,NA,"LBwithGA",1,7.32125449594944,"1","2",-2.53835747117654,0.0157385961350955,"Northern America, Australia and New Zealand, Central Asia and Europe",3,96.5687484741211,104.887463207431,0.0730027548209366,0.169651056014692,"A",2,0
"517","NZL","New Zealand",2015,"Admin",59692,59308,59294,4628,3866,477,NA,NA,NA,NA,285,NA,14,NA,"LBwithGA",1,7.80517421661551,"1","2",-2.46911713462835,0.0153091137817882,"Northern America, Australia and New Zealand, Central Asia and Europe",3,96.5031280517578,98.8845724194275,0.0615816767502161,0.164649956784788,"A",2,0
"518","NZL","New Zealand",2016,"Admin",60849,60436,60407,4491,3814,417,NA,NA,NA,NA,260,NA,29,NA,"LBwithGA",1,7.43456884135945,"1","2",-2.52177517050328,0.0155097235999632,"Northern America, Australia and New Zealand, Central Asia and Europe",3,96.47509765625,103.351802448868,0.057893564907593,0.150745936317079,"A",2,0
"519","NZL","New Zealand",2017,"Admin",60845,60455,60445,4543,3797,444,NA,NA,NA,NA,302,NA,10,NA,"LBwithGA",1,7.51592356687898,"1","2",-2.51001257091908,0.0154274855964015,"Northern America, Australia and New Zealand, Central Asia and Europe",3,96.4844970703125,99.8200250974176,0.0664758969843716,0.164208672683249,"A",2,0
"520","PAK","Pakistan",2011,"Study",NA,12729,NA,1227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,-2.23794875337024,0.0300322712458252,"Southern Asia",1,40.4625015258789,0.200621265538928,NA,NA,"E",2,2
"521","PAK","Pakistan",2017,"Study",NA,NA,762,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lancet",NA,-1.17473598414091,0.0853139074670007,"Southern Asia",1,62.386173248291,0.0121145348185562,NA,NA,"E",1,0
"522","PER","Peru",2011,"Study",NA,15018,NA,993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,-2.64786609972744,0.0328382494117247,"Latin America and the Caribbean",5,85.2437515258789,2.44919925633582,NA,NA,"E",1,2
"523","PER","Peru",2017,"Admin",NA,480487,480481,31226,27279,2705,NA,NA,NA,NA,1242,NA,6,NA,"LBwithGA",1,6.49890422305981,NA,"1",-2.66633957414295,0.00585239286312464,"Latin America and the Caribbean",5,92.2551422119141,83.3511720654129,0.0397745468519823,0.126401076026388,"B",2,0
"524","PER","Peru",2018,"Admin",NA,494032,494027,32865,28799,2771,NA,NA,NA,NA,1295,NA,5,NA,"LBwithGA",1,6.65247041153621,NA,"1",-2.64134112952939,0.0057092855816622,"Latin America and the Caribbean",5,92.5576400756836,85.2224524191086,0.0394036208732694,0.123718241290126,"B",2,0
"525","PER","Peru",2019,"Admin",NA,485261,NA,33161,28937,2846,NA,NA,NA,NA,1378,NA,NA,NA,"LBonly",1,6.8336421018792,NA,"1",-2.61252890767273,0.00568927113577089,"Latin America and the Caribbean",5,92.6374740600586,82.1049870986845,0.0415548385151232,0.127378547088447,"B",2,0
"526","PHL","Philippines",2011,"Study",NA,10590,NA,822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,-2.47512662054569,0.0363169397709986,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,54.8270835876465,0.450080580999204,NA,NA,"E",1,2
"527","PNG","Papua New Guinea",2011,"Study",NA,652,NA,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,-2.134080707103,0.12731072151749,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,41.8125,0.27882670407164,NA,NA,"E",3,2
"528","PNG","Papua New Guinea",2014,"Study",962,NA,962,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Malaria Journal",NA,-2.38919956583082,0.116231832289394,"Eastern Asia, South Eastern Asia and Oceania (excl. Australia and New Zealand)",6,41.9593734741211,0.396928548735151,NA,NA,"E",3,2
"529","POL","Poland",2010,"Admin",NA,413300,413298,27082,23071,2637,1146,225,3,4011,1374,NA,2,NA,"LBwithGA",1,6.55265692067225,"Central Statistical Office; Demographic Surveys Department;","1",-2.65752749788685,0.00628602572748561,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.7062530517578,97.7963290291591,0.0507348054058046,0.148105752898604,"A",1,0
"530","POL","Poland",2011,"Admin",NA,388416,388408,25119,21370,2471,1084,188,6,3749,1278,NA,8,NA,"LBwithGA",1,6.46716854441721,"Central Statistical Office; Demographic Surveys Department;","1",-2.67157412887121,0.00652404257034791,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.7625045776367,97.0981741095534,0.05087782156933,0.149249572037103,"A",1,0
"531","POL","Poland",2012,"Admin",NA,386257,386251,26480,22635,2541,1088,203,13,3845,1304,NA,6,NA,"LBwithGA",1,6.85564568117623,"Central Statistical Office; Demographic Surveys Department;","1",-2.60907798686573,0.0063674089181524,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.7937545776367,97.6227243891898,0.0492447129909366,0.145203927492447,"A",1,0
"532","POL","Poland",2013,"Admin",NA,369576,369564,26124,22391,2473,1055,197,8,3733,1260,NA,12,NA,"LBwithGA",1,7.06887034451408,"Central Statistical Office; Demographic Surveys Department;","1",-2.57615799187589,0.0064179976576752,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.8000030517578,97.1206176599664,0.0482315112540193,0.142895421834329,"A",1,0
"533","POL","Poland",2014,"Admin",NA,375160,375155,27215,23247,2675,1086,196,11,3968,1293,NA,5,NA,"LBwithGA",1,7.25433487491837,"Central Statistical Office; Demographic Surveys Department;","1",-2.54826175923024,0.00629432293013691,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.8000030517578,97.2179032692746,0.0475105640271909,0.145801947455447,"A",1,0
"534","POL","Poland",2015,"Admin",NA,369308,367719,26624,22982,2401,1029,197,15,3642,1241,NA,1589,NA,"LBwithGA",1,7.24031121590127,"Central Statistical Office; Demographic Surveys Department;","1",-2.55034796622044,0.0063633191586309,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.8000030517578,97.3885251218978,0.0466120793269231,0.136793870192308,"A",1,0
"535","POL","Poland",2016,"Admin",NA,382257,382252,28780,24750,2737,1074,209,10,4030,1293,NA,5,NA,"LBwithGA",1,7.5290645961303,"Central Statistical Office; Demographic Surveys Department;","1",-2.5081235728195,0.0061298800993575,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.8000030517578,97.9400302846294,0.0449270326615705,0.140027797081306,"A",1,0
"536","POL","Poland",2017,"Admin",NA,401982,401931,29276,25268,2647,1133,214,14,4008,1361,NA,51,NA,"LBwithGA",1,7.28383727555227,"Central Statistical Office; Demographic Surveys Department;","1",-2.54388499091452,0.00606968853972806,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.8017120361328,98.6047538450217,0.0464885913376144,0.136903948626862,"A",1,0
"537","POL","Poland",2018,"Admin",NA,388178,388034,27492,23728,2527,1033,198,6,3764,1237,NA,144,NA,"LBwithGA",1,7.08494616451136,"Central Statistical Office; Demographic Surveys Department;","1",-2.57371340153385,0.00625682187058598,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.806770324707,97.2044012400399,0.0449949076094864,0.136912556380038,"A",1,0
"538","POL","Poland",2019,"Admin",NA,374954,374899,27009,23268,2505,1018,211,7,3741,1236,NA,55,NA,"LBwithGA",1,7.20434036900605,"Central Statistical Office; Demographic Surveys Department;","1",-2.55571619405841,0.00631657876446448,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.812614440918,98.0202704645685,0.0457625236032434,0.138509385760302,"A",1,0
"539","POL","Poland",2020,"Admin",NA,355309,355232,24715,21466,2143,917,183,6,3249,1106,NA,77,NA,"LBwithGA",1,6.95742500675615,"Central Statistical Office; Demographic Surveys Department;","1",-2.59324774842631,0.00659445383081619,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.8207778930664,95.259658435883,0.0447501517297188,0.131458628363342,"A",1,0
"540","PRT","Portugal",2011,"Admin",NA,96993,96780,7200,6259,651,NA,NA,1,941,290,NA,213,NA,"LBwithGA",1,7.43955362678239,"Statistics Portugal, Live-birth statistics","1",-2.52105105475714,0.0122495752971959,"Northern America, Australia and New Zealand, Central Asia and Europe",3,98.8910598754883,100.453627466211,0.0402777777777778,0.130694444444444,"B",1,0
"541","PRT","Portugal",2012,"Admin",NA,90035,89817,6984,6029,668,NA,NA,0,955,287,NA,218,NA,"LBwithGA",1,7.77581081532449,"Statistics Portugal, Live-birth statistics","1",-2.47320471417831,0.0124602128683263,"Northern America, Australia and New Zealand, Central Asia and Europe",3,98.9199066162109,100.083370386839,0.0410939289805269,0.136741122565865,"B",1,0
"542","PRT","Portugal",2013,"Admin",NA,83121,83000,6509,5663,603,NA,NA,1,846,243,NA,121,NA,"LBwithGA",1,7.84216867469879,"Statistics Portugal, Live-birth statistics","1",-2.46398725226246,0.0129115012337969,"Northern America, Australia and New Zealand, Central Asia and Europe",3,98.9259338378906,100.075850610417,0.037332923644185,0.129973882316792,"B",1,0
"543","PRT","Portugal",2014,"Admin",NA,82613,82501,6393,5577,580,NA,NA,0,816,236,NA,112,NA,"LBwithGA",1,7.74899698185477,"Statistics Portugal, Live-birth statistics","1",-2.47694974239356,0.0130215325047192,"Northern America, Australia and New Zealand, Central Asia and Europe",3,98.9067687988281,100.166108928658,0.0369153761927108,0.127639605818864,"B",1,0
"544","PRT","Portugal",2015,"Admin",NA,85779,85592,6877,5990,664,NA,NA,1,887,223,NA,187,NA,"LBwithGA",1,8.03462940461725,"Statistics Portugal, Live-birth statistics","1",-2.43765122412889,0.0125744305102758,"Northern America, Australia and New Zealand, Central Asia and Europe",3,98.8720397949219,100.591029023747,0.0324269303475353,0.128980660171586,"B",1,0
"545","PRT","Portugal",2016,"Admin",NA,87440,87326,6837,5936,634,NA,NA,0,901,267,NA,114,NA,"LBwithGA",1,7.82928337493988,"Statistics Portugal, Live-birth statistics","1",-2.46577149019322,0.012597104380982,"Northern America, Australia and New Zealand, Central Asia and Europe",3,98.8375015258789,100.66426441638,0.0390522158841597,0.131782945736434,"B",1,0
"546","PRT","Portugal",2017,"Admin",NA,86498,86375,7053,6135,680,NA,NA,0,918,238,NA,123,NA,"LBwithGA",1,8.16555716353112,"Statistics Portugal, Live-birth statistics","1",-2.42006245942941,0.0124253966199286,"Northern America, Australia and New Zealand, Central Asia and Europe",3,98.8217239379883,100.529973733758,0.033744505884021,0.130157379838367,"B",1,0
"547","PRT","Portugal",2018,"Admin",NA,87381,87284,6960,5979,704,NA,NA,0,981,277,NA,97,NA,"LBwithGA",1,7.97397002887127,"Statistics Portugal, Live-birth statistics","1",-2.44588898115388,0.0124951086479375,"Northern America, Australia and New Zealand, Central Asia and Europe",3,98.8304977416992,101.013825950245,0.0397988505747126,0.140948275862069,"B",1,0
"548","PRT","Portugal",2019,"Admin",NA,87026,86880,6978,6082,649,NA,NA,0,896,247,NA,146,NA,"LBwithGA",1,8.0317679558011,"Statistics Portugal, Live-birth statistics","1",-2.43803854098348,0.0124829030781031,"Northern America, Australia and New Zealand, Central Asia and Europe",3,98.8618927001953,101.857465560224,0.0353969618801949,0.128403554026942,"B",1,0
"549","PRT","Portugal",2020,"Admin",NA,84796,83498,5795,5030,579,NA,NA,0,765,186,NA,1298,NA,"LBwithGA",1,6.94028599487413,"Statistics Portugal, Live-birth statistics","1",-2.59589838987515,0.0136173444512248,"Northern America, Australia and New Zealand, Central Asia and Europe",3,98.8975982666016,102.243925966118,0.0320966350301984,0.132010353753236,"B",1,0
"550","PRY","Paraguay",2011,"Admin",NA,105825,NA,7880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LBonly",1,7.44625561067801,"Instituto Nacional de Estadística","1",-2.52007819276558,0.0117095416190587,"Latin America and the Caribbean",5,94.9875030517578,80.9740607544571,NA,NA,"B",2,0
"551","PRY","Paraguay",2012,"Admin",NA,108401,NA,8097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LBonly",1,7.46948828885342,NA,"1",-2.51671195182764,0.0115530179579973,"Latin America and the Caribbean",5,95.8718719482422,82.79941949282,NA,NA,"B",2,0
"552","PRY","Paraguay",2014,"Admin",NA,112646,NA,8615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LBonly",1,7.64785256467163,NA,"1",-2.49118406166846,0.0112111163542337,"Latin America and the Caribbean",5,95.8781280517578,82.4291296521243,NA,NA,"B",2,0
"553","PRY","Paraguay",2015,"Admin",NA,116181,NA,8788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LBonly",1,7.56405952780575,"Instituto Nacional de Estadística","1",-2.50310784851954,0.0110951848914472,"Latin America and the Caribbean",5,95.8812484741211,83.7231926668973,NA,NA,"B",2,0
"554","PRY","Paraguay",2017,"Admin",NA,115895,NA,9497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LBonly",1,8.19448638854135,"Instituto Nacional de Estadística","1",-2.41621082047758,0.0107095789973194,"Latin America and the Caribbean",5,96.5182495117188,82.9225188354572,NA,NA,"B",2,0
"555","PSE","State of Palestine",2016,"Study",NA,1498,1498,251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E Clinical Medicine",NA,-1.59986846141795,0.0691079148245062,"Western Asia and Northern Africa",4,74.4550323486328,1.01900602696489,NA,NA,"E",1,2
"556","QAT","Qatar",2010,"Admin",NA,17302,NA,1177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LBonly",1,6.80268177089354,NA,"1",-2.6174020344037,0.0301932637507698,"Western Asia and Northern Africa",4,99.7625045776367,95.2700842464622,NA,NA,"B",1,0
"557","ROU","Romania",2013,"Admin",NA,188599,188599,16474,14283,1804,NA,NA,NA,NA,387,71,0,NA,"LBwithGA",1,8.73493496784182,NA,"1",-2.34643757652976,0.00815545480572358,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.4234085083008,96.8097775313889,0.0234915624620614,0.132997450528105,"B",2,0
"558","ROU","Romania",2014,"Admin",NA,198740,198740,16730,14497,1787,NA,NA,NA,NA,446,68,0,NA,"LBwithGA",1,8.41803361175405,NA,"1",-2.38685811562358,0.00807880354602892,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.4519882202148,97.5798967933264,0.026658696951584,0.13347280334728,"B",2,0
"559","ROU","Romania",2015,"Admin",NA,201995,201995,17117,14947,1720,NA,NA,NA,NA,450,76,0,NA,"LBwithGA",1,8.47397212802297,NA,"1",-2.3796240263663,0.0079893945177797,"Northern America, Australia and New Zealand, Central Asia and Europe",3,99.4792785644531,96.9479827601102,0.0262896535607875,0.126774551615353,"B",2,0
